Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/1-01_Ud_Taksim.mp3	8bdb7335-d9c1-4159-9bed-c58510780bb9	Ud Taksim	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/1-02_Gullerin_Rengine_Bir_Bak_Degme_Bulbul_Aglasn.mp3	e5f9a235-be2c-41ac-bf1c-60ccfe8708a4	Güllerin Rengine Bir Bak Değme Bülbül Ağlasın	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/1-03_Gule_Sorma_O_Bilmaz_Ask_Sevday.mp3	e298e90a-b9a3-41b4-ad69-170e0198862c	Güle Sorma o Bilmaz Aşkı Sevdayı	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/1-04_Kalbe_Dolan_O_Ilk_Baks_Unutulmaz_Unutulmaz.mp3	9e527f70-5369-455f-9d4a-bfed1ce084c3	Kalbe Dolan o İlk Bakış Unutulmaz Unutulmaz	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/1-05_Sevgilim_Desen_Bana_(Yalvarrm_Uzme_beni).mp3	dc8fd3be-acaa-4a2a-91f9-7e37c4588189	Sevgilim Desen Bana (Yalvarırım Üzme Beni)	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/1-06_Klarnet_Taksimi.mp3	d019caa8-fc98-4eb6-a667-366fc94e6e0c	Klarnet Taksimi	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/1-07_Kordon_Boyu_Seyrine_Dustu_(Efe).mp3	c943522c-32d3-4f06-910d-386049d2fe73	Kordon Boyu Seyrine Düştü (Efe)	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/1-08_Cumle_Sarklar_Yarm_Gozlerinde.mp3	316533cf-04fd-4416-8f32-ff84becc8a2e	Cümle Şarkılar Yarım Gözlerinde	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/1-09_Askn_O_Sihirli_Elini_Hisseder_Gibiyim.mp3	37610c7d-6632-4eab-bd17-9bebd4582af8	Aşkın o Sihirli Elini Hisseder Gibiyim	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/1-10_Her_Halinle_Her_Seyinle_Guzelsin_(Gunah_Bende).mp3	8ec6fa41-0627-4b33-819e-bc65886b072d	Her Halinle Her Şeyinle Güzelsin (Günah Bende)	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/1-11_Piyano_Taksimi.mp3	b40bbfa5-59a8-4f7e-b909-52139989d448	Piyano Taksimi	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/1-12_Hep_Aglatt_Beni_Kaderim.mp3	e2ee2a84-5391-4eca-94bd-f10afcdffd58	Hep Ağlattı Beni Kaderim	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/1-13_Ask_Denilen_Atese_Yanalm_m.mp3	385acc87-87ae-4197-ae8b-2226655ba304	Aşk Denilen Ateşe Yanalım Mı	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/1-14_Aclr_Gonca_Gul_Yar.mp3	c79290ea-2b38-41d1-ae53-bce6c12682d1	Açılır Gonca Gül Yar	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/1-15_Omrumuzun_Bahar_Birlikte_Gecsin.mp3	dbf4ac8b-bf3d-4815-93d7-7873cecf4c3b	Ömrümüzün Baharı Birlikte Geçsin	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/2-01_Sedaraban_Saz_Semaisi.mp3	c5080119-f978-4787-be03-47b066d504f9	Şedaraban Saz Semaisi	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/2-02_Tambur_Taksimi.mp3	2674b94a-fd02-4bd6-be4e-dd96b4a8c11b	Tambur Taksimi	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/2-03_Bir_Dunya_Yarattm_Yalnz_Ikimiz_icin.mp3	630fd170-9e9a-4bc2-a2ac-d7f24f7a9421	Bir Dünya Yarattım Yalnız İkimiz için	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/2-04_Aylardr_Gul_Yuzunu_Goremez_Oldum_Senin.mp3	16d87dd4-9cc2-4f8f-ba55-7ca69306aed2	Aylardır Gül Yüzünü Göremez Oldum Senin	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/2-05_Istanbulu_Artk_Hic_Sevmiyorum.mp3	789270e5-8f0e-4103-ae5c-981dbacdea5c	İstanbul'u Artık Hiç Sevmiyorum	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/2-06_Kadehinde_Zehir_Olsa_Ben_Icerim_Bana_Getir.mp3	25e475e9-9cf4-4500-92c1-fc6abffa12ab	Kadehinde Zehir Olsa Ben İçerim Bana Getir	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/2-07_Kanun_Taksimi.mp3	4b8343e6-c0b7-4378-9ff3-717799840931	Kanun Taksimi	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/2-08_Isl_Isl_Gozlerinde_Siyah_Sacn_Rengi_Mi_Var_(Cici_Kz).mp3	020be96d-54c2-440e-9e91-c17f242b1dbb	Işıl Işıl Gözlerinde Siyah Saçın Rengi Mi Var (Cici Kız)	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/2-09_Gul_Yuzunde_Guller_Solsa_Aglarm.mp3	13b98243-3b50-4a0c-99a6-2f26148bb113	Gül Yüzünde Güller Solsa Ağlarım	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/2-10_Her_Seyinle_Guzelsin_Gonullerde_Esersin.mp3	7a616a62-a047-495d-8182-c04e7b182c8a	Her Şeyinle Güzelsin Gönüllerde Esersin	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/2-11_Dertli_Ne_Aglayp_Gezersin_Burada.mp3	6826c179-8708-4a2b-bf44-0acda7567244	Dertli Ne Ağlayıp Gezersin Burada	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
Erol_Sayan/Sizden_Biri_(TRT_Bestekarlar_Albumu)/2-12_Bana_Bir_Ask_Masalndan_Sarklar_Soyle.mp3	cc116a66-96b6-44bc-9157-e63e6421ed10	Bana Bir Aşk Masalından Şarkılar Söyle	Various Artists	Sizden Biri (TRT Bestekarlar Albümü)
